img_name,silh_x1,silh_y1,silh_x2,silh_y2,faceimg_name,face_x1,face_y1,face_x2,face_y2
test_00003491.jpg,53,2,995,982,face2063.png,225,196,678,804
test_00003492.jpg,490,32,831,953,face2064.png,72,3,162,136
test_00003492.jpg,222,93,641,984,face2065.png,113,68,211,219
test_00003492.jpg,222,93,641,984,face2066.png,341,0,414,80
test_00003495.jpg,8,6,539,787,face2067.png,151,75,283,254
test_00003499.jpg,353,58,581,641,face2068.png,67,35,118,117
test_00003500.jpg,0,37,508,831,face2069.png,231,103,412,389
test_00003503.jpg,9,17,500,579,face2070.png,129,70,339,359
test_00003503.jpg,0,0,89,498,face2071.png,6,51,81,308
test_00003505.jpg,203,91,799,572,face2072.png,190,41,357,285
test_00003506.jpg,0,22,365,540,face2073.png,112,126,246,305
test_00003507.jpg,67,30,277,406,face2074.png,144,12,179,55
test_00003513.jpg,0,1,748,1000,face2075.png,114,3,563,496
test_00003514.jpg,47,16,645,525,face2076.png,154,68,289,229
test_00003518.jpg,22,123,295,570,face2077.png,76,25,134,112
test_00003518.jpg,689,101,938,390,face2078.png,87,32,149,122
test_00003518.jpg,689,101,938,390,face2079.png,159,51,166,65
test_00003518.jpg,358,106,729,473,face2080.png,208,36,271,110
test_00003518.jpg,358,106,729,473,face2081.png,0,49,37,123
test_00003518.jpg,262,120,524,465,face2082.png,69,35,134,111
test_00003518.jpg,61,136,478,564,face2083.png,269,21,335,91
test_00003518.jpg,61,136,478,564,face2084.png,33,13,94,92
test_00003524.jpg,32,60,581,670,face2085.png,216,87,461,435
test_00003528.jpg,2,183,414,589,face2086.png,105,45,251,238
test_00003529.jpg,119,212,297,463,face2087.png,58,20,118,100
test_00003529.jpg,110,297,141,367,face2088.png,10,29,21,53
test_00003533.jpg,44,57,721,651,face2089.png,255,73,520,435
test_00003534.jpg,14,0,426,568,face2090.png,84,98,400,483
test_00003535.jpg,138,100,365,587,face2091.png,84,19,147,113
test_00003536.jpg,101,108,499,580,face2092.png,50,51,281,365
test_00003536.jpg,101,108,499,580,face2093.png,253,183,369,263
test_00003537.jpg,233,283,887,1405,face2094.png,107,67,260,334
test_00003539.jpg,9,5,486,658,face2095.png,153,34,375,348
test_00003540.jpg,69,12,622,682,face2096.png,206,118,541,582
test_00003542.jpg,11,159,905,1420,face2097.png,329,76,561,491
test_00003543.jpg,160,146,557,543,face2098.png,155,53,301,247
test_00003544.jpg,6,63,387,597,face2099.png,83,72,280,283
test_00003547.jpg,94,90,294,387,face2100.png,57,26,128,117
test_00003548.jpg,67,51,960,952,face2101.png,426,75,857,648
test_00003549.jpg,11,15,960,1150,face2102.png,229,110,806,956
test_00003550.jpg,25,26,706,775,face2103.png,135,102,451,555
test_00003551.jpg,142,234,868,1405,face2104.png,226,36,387,293
test_00003551.jpg,159,591,242,866,face2105.png,35,29,76,175
test_00003551.jpg,200,580,257,643,face2106.png,31,0,54,42
test_00003554.jpg,233,41,647,610,face2107.png,190,48,280,167
test_00003555.jpg,4,188,467,642,face2108.png,135,77,422,417
test_00003555.jpg,249,4,793,607,face2109.png,172,21,450,423
test_00003555.jpg,249,4,793,607,face2110.png,10,258,167,588
test_00003556.jpg,311,10,800,608,face2111.png,127,45,433,452
test_00003556.jpg,0,21,498,622,face2112.png,59,124,320,466
test_00003556.jpg,0,21,498,622,face2113.png,433,59,494,426
test_00003560.jpg,88,0,386,282,face2114.png,92,6,214,179
test_00003560.jpg,88,0,386,282,face2115.png,24,106,102,202
test_00003560.jpg,21,58,79,182,face2116.png,7,6,32,51
test_00003560.jpg,15,34,285,285,face2117.png,167,0,270,146
test_00003560.jpg,15,34,285,285,face2118.png,97,74,172,166
test_00003560.jpg,15,34,285,285,face2119.png,15,35,26,54
test_00003560.jpg,0,52,34,195,face2120.png,13,19,28,88
test_00003561.jpg,0,24,498,584,face2121.png,205,58,403,325
test_00003562.jpg,18,46,794,788,face2122.png,243,110,562,530
test_00003564.jpg,15,20,747,737,face2123.png,172,0,612,488
test_00003565.jpg,183,197,861,1406,face2124.png,186,91,364,366
test_00003566.jpg,51,1,427,359,face2125.png,85,28,318,290
test_00003567.jpg,352,135,651,794,face2126.png,100,95,184,222
test_00003567.jpg,352,135,651,794,face2127.png,0,0,40,28
test_00003567.jpg,210,22,465,392,face2128.png,105,30,186,148
test_00003567.jpg,602,680,685,826,face2129.png,20,30,83,136
test_00003570.jpg,183,47,842,797,face2130.png,238,72,426,326
test_00003573.jpg,0,126,254,418,face2131.png,133,17,160,62
test_00003573.jpg,296,125,497,426,face2132.png,86,20,130,91
test_00003573.jpg,211,155,322,403,face2133.png,41,14,65,51
test_00003573.jpg,630,120,776,424,face2134.png,106,0,144,58
test_00003573.jpg,125,133,204,217,face2135.png,8,7,37,55
test_00003573.jpg,689,66,799,351,face2136.png,43,32,88,118
test_00003573.jpg,690,35,793,202,face2137.png,39,63,87,143
test_00003575.jpg,4,0,500,552,face2138.png,212,89,412,344
test_00003576.jpg,159,95,697,533,face2139.png,156,34,298,223
test_00003578.jpg,52,2,738,781,face2140.png,152,0,406,368
test_00003584.jpg,10,15,750,721,face2141.png,218,117,486,510
test_00003586.jpg,113,115,424,624,face2142.png,134,25,222,150
test_00003586.jpg,113,115,424,624,face2143.png,292,72,310,167
test_00003586.jpg,509,46,826,621,face2144.png,35,29,122,178
test_00003586.jpg,369,159,607,619,face2145.png,39,26,113,149
test_00003586.jpg,369,159,607,619,face2146.png,164,1,238,104
test_00003586.jpg,211,100,812,623,face2147.png,330,0,424,129
test_00003586.jpg,211,100,812,623,face2148.png,199,86,279,194
test_00003586.jpg,211,100,812,623,face2149.png,34,42,125,164
test_00003587.jpg,4,65,1200,1187,face2150.png,374,174,770,655
test_00003588.jpg,387,20,777,784,face2151.png,123,26,238,197
test_00003593.jpg,14,107,478,653,face2152.png,183,62,303,213
test_00003593.jpg,359,154,493,392,face2153.png,4,1,126,221
test_00003593.jpg,14,251,151,427,face2154.png,17,7,120,103
test_00003593.jpg,103,112,184,223,face2155.png,22,7,75,86
test_00003593.jpg,0,177,74,466,face2156.png,0,8,69,239
test_00003595.jpg,203,221,938,1381,face2157.png,184,91,422,499
test_00003598.jpg,170,28,759,605,face2158.png,78,105,390,511
test_00003604.jpg,13,34,787,789,face2159.png,234,113,538,521
test_00003610.jpg,146,17,988,989,face2160.png,94,208,530,793
test_00003613.jpg,1,453,350,773,face2161.png,99,9,257,214
test_00003613.jpg,326,33,740,727,face2162.png,88,82,337,458
test_00003613.jpg,34,160,331,473,face2163.png,8,58,147,267
test_00003613.jpg,3,178,357,723,face2164.png,44,21,176,254
test_00003613.jpg,3,178,357,723,face2165.png,109,274,256,498
test_00003616.jpg,260,453,533,787,face2166.png,70,45,192,211
test_00003616.jpg,0,466,251,791,face2167.png,70,75,196,243
test_00003616.jpg,540,481,790,792,face2168.png,69,55,203,242
test_00003616.jpg,436,57,787,467,face2169.png,24,49,211,295
test_00003616.jpg,12,16,357,448,face2170.png,105,67,290,326
test_00003616.jpg,387,245,458,442,face2171.png,0,42,52,158
test_00003623.jpg,428,52,905,585,face2172.png,195,42,297,199
test_00003623.jpg,230,107,697,592,face2173.png,61,38,147,191
test_00003623.jpg,230,107,697,592,face2174.png,394,0,465,150
test_00003625.jpg,254,61,501,617,face2175.png,141,41,193,134
test_00003625.jpg,462,115,636,538,face2176.png,82,25,128,111
test_00003625.jpg,253,519,307,614,face2177.png,7,33,51,83
test_00003627.jpg,2,0,506,840,face2178.png,74,129,372,540
test_00003630.jpg,280,152,459,444,face2179.png,65,51,134,133
test_00003630.jpg,5,164,179,444,face2180.png,29,26,83,91
test_00003630.jpg,348,1,403,165,face2181.png,24,8,47,67
test_00003630.jpg,531,270,598,442,face2182.png,7,77,54,157
test_00003630.jpg,91,115,152,207,face2183.png,12,15,47,63
test_00003631.jpg,317,165,598,1197,face2184.png,137,4,217,145
test_00003631.jpg,1,683,76,939,face2185.png,0,2,61,119
test_00003633.jpg,2,185,776,1226,face2186.png,318,141,644,652
test_00003636.jpg,68,97,326,578,face2187.png,91,54,153,149
test_00003636.jpg,98,103,274,422,face2188.png,59,39,122,142
test_00003636.jpg,98,103,274,422,face2189.png,36,0,61,38
test_00003637.jpg,258,25,695,590,face2190.png,141,37,269,225
test_00003639.jpg,412,289,784,640,face2191.png,131,75,274,269
test_00003641.jpg,75,70,524,603,face2192.png,147,65,320,295
test_00003641.jpg,75,70,524,603,face2193.png,25,71,106,158
test_00003645.jpg,139,86,551,800,face2194.png,131,57,254,239
test_00003647.jpg,528,153,929,609,face2195.png,60,71,174,295
test_00003648.jpg,136,35,364,679,face2196.png,92,29,148,124
test_00003648.jpg,12,57,180,669,face2197.png,67,21,113,114
test_00003648.jpg,402,6,518,233,face2198.png,48,18,100,85
test_00003650.jpg,94,8,409,466,face2199.png,175,40,272,187
test_00003651.jpg,178,7,616,594,face2200.png,123,56,265,266
test_00003653.jpg,553,2,1500,844,face2201.png,63,77,437,599
test_00003660.jpg,261,68,1075,990,face2202.png,357,155,677,717
test_00003661.jpg,370,0,797,496,face2203.png,71,4,325,376
test_00003661.jpg,1,12,352,339,face2204.png,205,0,333,186
test_00003662.jpg,161,77,755,670,face2205.png,156,79,394,400
test_00003664.jpg,63,61,551,803,face2206.png,172,71,346,338
test_00003665.jpg,126,24,418,684,face2207.png,163,38,210,118
test_00003665.jpg,126,24,418,684,face2208.png,137,12,213,139
test_00003665.jpg,105,417,285,677,face2209.png,60,45,180,198
test_00003666.jpg,577,36,715,262,face2210.png,38,24,118,144
test_00003666.jpg,44,535,190,739,face2211.png,16,28,75,135
test_00003666.jpg,176,463,307,718,face2212.png,10,6,62,73
test_00003666.jpg,176,463,307,718,face2213.png,68,45,92,83
test_00003666.jpg,394,22,569,251,face2214.png,57,32,143,164
test_00003666.jpg,442,421,724,709,face2215.png,55,12,242,275
test_00003666.jpg,208,282,378,457,face2216.png,16,60,115,165
test_00003666.jpg,0,9,358,642,face2217.png,129,89,271,334
test_00003666.jpg,0,9,358,642,face2218.png,220,319,323,441
test_00003666.jpg,0,9,358,642,face2219.png,184,452,237,524
test_00003666.jpg,0,9,358,642,face2220.png,64,541,141,621
test_00003666.jpg,0,9,358,642,face2221.png,243,492,269,538
test_00003666.jpg,240,501,308,605,face2222.png,3,6,30,47
test_00003669.jpg,114,62,436,651,face2223.png,139,59,215,153
test_00003674.jpg,203,189,436,878,face2224.png,80,13,133,106
test_00003674.jpg,203,189,436,878,face2225.png,42,369,91,463
test_00003674.jpg,436,271,533,613,face2226.png,38,10,69,69
test_00003674.jpg,369,274,459,568,face2227.png,15,0,61,79
test_00003674.jpg,614,319,666,589,face2228.png,19,7,51,110
test_00003674.jpg,145,290,195,359,face2229.png,5,4,34,32
test_00003674.jpg,145,290,195,359,face2230.png,36,3,47,19
test_00003674.jpg,116,291,155,407,face2231.png,27,0,39,24
test_00003674.jpg,116,291,155,407,face2232.png,0,2,29,51
test_00003674.jpg,91,302,124,366,face2233.png,3,2,23,28
test_00003674.jpg,582,300,630,354,face2234.png,9,9,29,31
test_00003674.jpg,49,307,81,363,face2235.png,4,6,30,29
test_00003674.jpg,49,307,81,363,face2236.png,26,34,32,53
test_00003674.jpg,0,310,33,357,face2237.png,5,2,19,21
test_00003674.jpg,81,303,99,341,face2238.png,0,2,15,21
test_00003679.jpg,31,163,695,716,face2239.png,185,0,519,386
test_00003679.jpg,3,504,363,733,face2240.png,63,1,335,163
test_00003679.jpg,9,504,731,734,face2241.png,62,0,440,130
test_00003680.jpg,8,87,464,475,face2242.png,210,62,379,333
test_00003695.jpg,225,123,584,894,face2243.png,272,0,352,110
test_00003695.jpg,225,123,584,894,face2244.png,116,51,226,200
test_00003695.jpg,461,100,597,353,face2245.png,36,15,113,141
test_00003695.jpg,18,138,379,933,face2246.png,313,45,359,180
test_00003695.jpg,18,138,379,933,face2247.png,155,35,242,201
test_00003695.jpg,56,69,198,199,face2248.png,28,42,125,127
test_00003695.jpg,195,45,309,252,face2249.png,40,0,113,88
test_00003695.jpg,451,96,615,541,face2250.png,50,17,123,146
test_00003695.jpg,451,96,615,541,face2251.png,0,71,27,199
test_00003701.jpg,31,360,1201,1840,face2252.png,296,246,841,1075
test_00003703.jpg,94,4,793,785,face2253.png,62,159,403,741
test_00003707.jpg,81,56,740,734,face2254.png,291,62,565,422
test_00003713.jpg,223,14,739,571,face2255.png,66,32,417,467
test_00003714.jpg,85,34,360,394,face2256.png,46,27,141,169
test_00003717.jpg,228,185,389,449,face2257.png,58,40,132,157
test_00003717.jpg,16,54,217,435,face2258.png,24,41,93,139
test_00003718.jpg,127,124,584,547,face2259.png,137,91,214,176
test_00003721.jpg,30,0,728,742,face2260.png,168,0,559,486
test_00003722.jpg,92,113,721,635,face2261.png,112,4,503,465
test_00003722.jpg,195,487,572,628,face2262.png,94,3,282,103
test_00003724.jpg,3,18,787,768,face2263.png,232,138,581,582
test_00003725.jpg,14,62,398,589,face2264.png,136,35,237,207
test_00003726.jpg,0,0,498,535,face2265.png,60,3,322,317
test_00003730.jpg,84,5,657,550,face2266.png,109,1,335,247
test_00003733.jpg,167,617,464,985,face2267.png,104,26,177,122
test_00003733.jpg,106,169,1237,981,face2268.png,631,70,731,216
test_00003733.jpg,106,169,1237,981,face2269.png,174,472,241,567
test_00003733.jpg,106,169,1237,981,face2270.png,772,186,882,314
test_00003733.jpg,106,169,1237,981,face2271.png,1007,427,1079,512
test_00003733.jpg,1056,601,1338,979,face2272.png,52,6,138,89
test_00003733.jpg,1056,601,1338,979,face2273.png,110,11,234,147
test_00003733.jpg,843,308,1127,967,face2274.png,55,38,146,197
test_00003733.jpg,749,235,1279,971,face2275.png,0,6,98,158
test_00003733.jpg,749,235,1279,971,face2276.png,142,107,243,250
test_00003733.jpg,749,235,1279,971,face2277.png,369,363,424,454
test_00003733.jpg,92,510,247,950,face2278.png,18,12,151,296
test_00003733.jpg,872,306,997,446,face2279.png,14,48,117,140
test_00003734.jpg,0,0,525,612,face2280.png,47,158,393,580
test_00003735.jpg,81,51,497,613,face2281.png,92,82,236,271
test_00003736.jpg,19,35,800,775,face2282.png,223,124,549,548
test_00003737.jpg,1,206,113,383,face2283.png,19,9,104,118
test_00003737.jpg,106,157,342,452,face2284.png,122,1,186,84
test_00003739.jpg,72,31,595,494,face2285.png,101,103,339,425
test_00003742.jpg,1,19,622,626,face2286.png,293,50,562,372
test_00003744.jpg,0,20,700,824,face2287.png,213,93,469,469
test_00003745.jpg,80,36,734,661,face2288.png,86,104,372,505
test_00003748.jpg,4,1,368,299,face2289.png,120,37,223,169
test_00003750.jpg,318,88,482,371,face2290.png,79,30,142,105
test_00003750.jpg,346,137,682,389,face2291.png,108,124,277,252
test_00003750.jpg,346,137,682,389,face2292.png,54,0,108,53
test_00003750.jpg,187,194,310,348,face2293.png,67,21,91,56
test_00003750.jpg,187,194,310,348,face2294.png,37,14,47,30
test_00003750.jpg,588,319,662,390,face2295.png,27,38,62,69
test_00003751.jpg,131,60,451,527,face2296.png,112,12,177,105
test_00003752.jpg,38,50,800,781,face2297.png,214,97,519,525
test_00003759.jpg,11,4,443,449,face2298.png,168,15,380,298
test_00003761.jpg,12,9,372,392,face2299.png,143,29,278,212
test_00003765.jpg,93,99,377,429,face2300.png,137,28,213,139
test_00003765.jpg,93,99,377,429,face2301.png,212,89,235,119
test_00003765.jpg,20,191,97,434,face2302.png,47,43,68,83
test_00003765.jpg,270,127,443,428,face2303.png,0,8,36,93
test_00003765.jpg,270,127,443,428,face2304.png,36,61,58,89
test_00003765.jpg,148,154,190,190,face2305.png,2,6,35,32
test_00003765.jpg,293,180,356,274,face2306.png,11,8,34,37
test_00003765.jpg,293,180,356,274,face2307.png,32,1,63,61
test_00003765.jpg,93,167,197,298,face2308.png,44,43,98,97
test_00003765.jpg,93,167,197,298,face2309.png,61,0,90,28
test_00003765.jpg,38,196,93,288,face2310.png,21,43,48,82
test_00003765.jpg,38,196,93,288,face2311.png,27,0,54,34
test_00003768.jpg,126,52,389,653,face2312.png,92,27,148,103
test_00003771.jpg,158,48,595,715,face2313.png,160,63,304,266
test_00003775.jpg,1,12,161,338,face2314.png,83,33,141,112
test_00003775.jpg,1,12,161,338,face2315.png,64,41,77,66
test_00003775.jpg,384,95,550,366,face2316.png,18,17,78,97
test_00003775.jpg,384,95,550,366,face2317.png,95,118,140,197
test_00003775.jpg,120,77,347,358,face2318.png,95,21,153,98
test_00003775.jpg,120,77,347,358,face2319.png,187,26,226,107
test_00003775.jpg,120,77,347,358,face2320.png,1,0,25,39
test_00003775.jpg,290,87,432,362,face2321.png,17,12,72,93
test_00003775.jpg,290,87,432,362,face2322.png,110,33,141,105
test_00003775.jpg,37,33,249,358,face2323.png,46,8,106,90
test_00003775.jpg,37,33,249,358,face2324.png,179,66,212,137
test_00003775.jpg,37,33,249,358,face2325.png,27,19,41,45
test_00003776.jpg,8,42,496,657,face2326.png,163,151,338,380
test_00003778.jpg,145,23,687,589,face2327.png,53,66,326,408
test_00003782.jpg,436,80,676,497,face2328.png,71,34,134,111
test_00003782.jpg,643,56,879,493,face2329.png,59,32,116,120
test_00003782.jpg,59,3,223,314,face2330.png,0,24,24,85
test_00003784.jpg,111,54,796,791,face2331.png,107,111,369,470
test_00003785.jpg,23,53,800,789,face2332.png,232,77,485,416
test_00003794.jpg,71,9,765,710,face2333.png,204,45,512,486
test_00003794.jpg,71,9,765,710,face2334.png,534,351,694,541
test_00003796.jpg,261,52,735,609,face2335.png,76,58,169,184
test_00003796.jpg,100,535,246,610,face2336.png,46,16,110,46
test_00003797.jpg,168,129,679,988,face2337.png,274,61,427,294
test_00003798.jpg,17,15,327,746,face2338.png,111,92,247,269
test_00003799.jpg,39,169,882,1366,face2339.png,157,118,456,608
test_00003800.jpg,40,242,727,1358,face2340.png,220,83,454,396
test_00003800.jpg,0,13,310,768,face2341.png,119,29,265,270
test_00003800.jpg,0,13,310,768,face2342.png,243,359,309,601
test_00003802.jpg,69,36,640,896,face2343.png,188,52,305,247
test_00003807.jpg,120,37,709,627,face2344.png,47,111,330,509
test_00003810.jpg,28,29,582,628,face2345.png,166,40,354,297
test_00003811.jpg,608,223,1035,567,face2346.png,282,48,383,194
test_00003811.jpg,421,6,740,468,face2347.png,144,39,237,160
test_00003811.jpg,127,78,505,432,face2348.png,113,54,184,171
test_00003812.jpg,32,0,595,683,face2349.png,11,110,308,548
test_00003813.jpg,101,281,448,581,face2350.png,190,23,343,220
test_00003814.jpg,0,25,670,783,face2351.png,276,143,563,547
test_00003817.jpg,7,171,411,553,face2352.png,60,50,232,261
test_00003817.jpg,468,21,707,552,face2353.png,136,37,202,169
test_00003817.jpg,468,21,707,552,face2354.png,161,55,207,140
test_00003817.jpg,43,41,700,566,face2355.png,29,180,201,399
test_00003817.jpg,43,41,700,566,face2356.png,577,41,633,138
test_00003818.jpg,281,36,800,790,face2357.png,161,55,342,369
test_00003820.jpg,0,37,358,574,face2358.png,159,100,282,285
test_00003820.jpg,0,37,358,574,face2359.png,197,391,226,436
test_00003823.jpg,86,227,348,723,face2360.png,56,7,251,316
test_00003823.jpg,353,128,935,719,face2361.png,138,77,259,271
test_00003824.jpg,241,5,800,722,face2362.png,76,180,381,631
test_00003827.jpg,74,10,723,791,face2363.png,232,7,434,255
test_00003828.jpg,0,5,798,789,face2364.png,232,118,612,586
test_00003829.jpg,169,59,776,785,face2365.png,241,89,502,420
test_00003831.jpg,78,94,382,572,face2366.png,39,0,147,165
test_00003831.jpg,0,272,86,560,face2367.png,11,25,86,223
test_00003831.jpg,28,48,357,391,face2368.png,84,48,202,215
test_00003832.jpg,23,10,343,269,face2369.png,97,27,193,157
test_00003835.jpg,70,17,737,735,face2370.png,233,130,569,557
test_00003837.jpg,414,3,800,558,face2371.png,75,106,327,484
test_00003837.jpg,36,0,395,560,face2372.png,7,110,257,483
test_00003839.jpg,75,42,364,579,face2373.png,154,31,210,132
test_00003839.jpg,133,41,378,378,face2374.png,96,45,152,138
test_00003839.jpg,133,41,378,378,face2375.png,54,170,67,193
test_00003840.jpg,25,58,630,789,face2376.png,235,32,319,157
test_00003841.jpg,120,302,889,1204,face2377.png,260,71,451,346
test_00003841.jpg,7,660,142,1203,face2378.png,8,28,65,258
test_00003843.jpg,491,406,751,610,face2379.png,38,13,124,125
test_00003849.jpg,159,66,503,900,face2380.png,232,38,305,215
test_00003849.jpg,159,66,503,900,face2381.png,238,435,279,514
test_00003850.jpg,263,12,817,525,face2382.png,168,72,364,329
test_00003853.jpg,55,16,572,571,face2383.png,150,83,339,328
test_00003853.jpg,133,265,575,592,face2384.png,50,3,263,164
test_00003856.jpg,350,75,556,625,face2385.png,78,24,122,87
test_00003857.jpg,73,20,794,783,face2386.png,84,60,440,523
test_00003859.jpg,3,43,264,579,face2387.png,167,23,240,251
test_00003859.jpg,3,43,264,579,face2388.png,199,77,226,175
test_00003860.jpg,176,63,414,654,face2389.png,159,23,198,98
test_00003861.jpg,58,36,685,639,face2390.png,203,145,504,512
test_00003863.jpg,23,7,776,785,face2391.png,159,97,483,556
test_00003864.jpg,296,240,662,577,face2392.png,98,24,161,107
test_00003864.jpg,296,240,662,577,face2393.png,170,45,223,117
test_00003865.jpg,173,27,796,455,face2394.png,267,48,454,304
test_00003865.jpg,7,50,510,454,face2395.png,198,70,389,344
test_00003865.jpg,158,128,459,447,face2396.png,73,20,210,255
test_00003866.jpg,266,9,800,772,face2397.png,91,64,313,410
test_00003870.jpg,71,44,747,593,face2398.png,254,89,533,450
test_00003870.jpg,647,125,781,534,face2399.png,24,34,130,301
test_00003872.jpg,136,160,315,494,face2400.png,94,14,147,93
test_00003872.jpg,364,91,548,491,face2401.png,1,65,44,163
test_00003877.jpg,56,40,760,789,face2402.png,95,122,388,550
test_00003878.jpg,91,185,391,525,face2403.png,123,51,210,158
test_00003878.jpg,361,132,674,522,face2404.png,113,59,203,183
test_00003878.jpg,609,233,698,404,face2405.png,47,41,89,135
test_00003878.jpg,672,249,729,342,face2406.png,23,1,48,45
test_00003878.jpg,617,222,681,301,face2407.png,8,2,37,52
test_00003881.jpg,54,7,691,668,face2408.png,110,32,364,370
test_00003883.jpg,177,113,314,596,face2409.png,59,20,101,90
test_00003883.jpg,323,102,451,606,face2410.png,42,24,74,99
test_00003883.jpg,10,30,186,598,face2411.png,69,27,115,109
test_00003883.jpg,212,95,399,588,face2412.png,145,30,175,101
test_00003883.jpg,212,95,399,588,face2413.png,26,37,74,106
test_00003883.jpg,212,95,399,588,face2414.png,42,104,87,197
test_00003887.jpg,31,30,472,684,face2415.png,233,39,349,214
test_00003887.jpg,222,12,523,666,face2416.png,55,62,159,232
test_00003887.jpg,222,12,523,666,face2417.png,61,527,109,592
test_00003891.jpg,234,9,500,496,face2418.png,90,30,227,253
test_00003891.jpg,6,8,252,245,face2419.png,62,27,157,166
test_00003892.jpg,341,69,664,577,face2420.png,125,12,216,149
test_00003892.jpg,648,156,779,391,face2421.png,6,0,117,140
test_00003892.jpg,686,2,840,166,face2422.png,40,0,138,126
test_00003892.jpg,749,240,901,402,face2423.png,43,4,149,137
test_00003892.jpg,48,94,271,357,face2424.png,100,22,211,205
test_00003892.jpg,48,94,271,357,face2425.png,36,37,179,172
test_00003892.jpg,271,242,365,396,face2426.png,12,0,93,109
test_00003892.jpg,184,136,281,334,face2427.png,19,7,94,147
test_00003893.jpg,62,27,771,786,face2428.png,82,128,383,561
test_00003898.jpg,12,52,695,687,face2429.png,204,84,428,383
test_00003899.jpg,0,0,443,789,face2430.png,94,97,339,483
test_00003899.jpg,8,106,408,539,face2431.png,79,3,337,361
test_00003901.jpg,39,17,793,788,face2432.png,192,80,581,548
test_00003904.jpg,26,25,723,772,face2433.png,213,110,514,534
test_00003905.jpg,426,49,787,755,face2434.png,112,69,248,300
test_00003907.jpg,85,107,417,800,face2435.png,106,42,175,157
test_00003913.jpg,44,62,762,728,face2436.png,92,93,377,484
test_00003913.jpg,44,62,762,728,face2437.png,523,109,716,465
test_00003913.jpg,363,106,810,732,face2438.png,210,71,438,431
test_00003913.jpg,363,106,810,732,face2439.png,0,89,46,340
test_00003915.jpg,6,81,477,730,face2440.png,92,76,344,423
test_00003917.jpg,103,79,739,731,face2441.png,113,176,463,601
test_00003918.jpg,125,73,599,587,face2442.png,132,110,340,394
test_00003925.jpg,152,31,727,598,face2443.png,157,18,299,174
test_00003927.jpg,19,21,768,784,face2444.png,237,104,553,542
test_00003929.jpg,7,1,447,600,face2445.png,103,22,325,343
test_00003931.jpg,0,38,680,643,face2446.png,182,85,430,381
test_00003939.jpg,421,81,547,419,face2447.png,14,15,44,63
test_00003939.jpg,95,289,115,355,face2448.png,0,0,18,54
test_00003940.jpg,34,36,739,779,face2449.png,327,112,669,589
test_00003941.jpg,11,47,780,732,face2450.png,267,151,548,519
test_00003949.jpg,107,92,249,265,face2451.png,66,17,108,68
test_00003950.jpg,33,0,678,800,face2452.png,192,204,576,700
test_00003954.jpg,167,3,642,405,face2453.png,66,74,232,281
test_00003955.jpg,436,86,768,461,face2454.png,106,65,175,172
test_00003955.jpg,10,25,412,463,face2455.png,203,78,277,197
test_00003955.jpg,10,25,412,463,face2456.png,358,117,402,202
test_00003955.jpg,271,103,477,426,face2457.png,97,35,161,125
test_00003955.jpg,271,103,477,426,face2458.png,0,8,28,112
test_00003959.jpg,28,9,395,395,face2459.png,94,19,230,210
test_00003965.jpg,215,19,983,520,face2460.png,81,59,348,354
test_00003967.jpg,23,60,796,493,face2461.png,287,92,490,344
test_00003972.jpg,115,260,1005,1054,face2462.png,324,114,594,438
test_00003975.jpg,477,223,717,526,face2463.png,60,18,162,161
test_00003975.jpg,33,65,381,512,face2464.png,104,82,237,268
test_00003980.jpg,146,88,604,694,face2465.png,119,165,267,382
test_00003980.jpg,187,96,281,353,face2466.png,27,74,81,201
test_00003980.jpg,60,116,220,393,face2467.png,21,13,150,215
test_00003980.jpg,54,384,117,469,face2468.png,27,8,60,56
test_00003980.jpg,54,384,117,469,face2469.png,8,11,48,54
test_00003980.jpg,54,384,117,469,face2470.png,1,27,35,66
test_00003981.jpg,14,21,680,793,face2471.png,263,169,598,609
test_00003981.jpg,14,21,680,793,face2472.png,61,26,148,204
test_00003983.jpg,43,65,704,742,face2473.png,130,105,396,489
test_00003984.jpg,23,106,487,493,face2474.png,257,79,396,258
test_00003987.jpg,28,159,498,722,face2475.png,214,92,345,253
test_00003990.jpg,136,107,439,570,face2476.png,142,39,214,134
test_00003990.jpg,460,128,727,577,face2477.png,97,45,151,136
test_00003991.jpg,3,44,707,738,face2478.png,277,99,576,495
test_00003992.jpg,133,28,657,782,face2479.png,187,73,348,288
test_00003993.jpg,153,173,335,508,face2480.png,83,21,159,126
test_00003993.jpg,284,67,745,507,face2481.png,85,0,185,98
test_00003993.jpg,284,67,745,507,face2482.png,0,137,31,232
test_00003995.jpg,12,9,713,787,face2483.png,195,64,597,605
test_00003998.jpg,111,80,731,648,face2484.png,130,85,376,412
test_00003999.jpg,0,126,365,550,face2485.png,27,46,114,142
test_00003999.jpg,208,324,425,560,face2486.png,137,92,212,225
test_00004004.jpg,246,24,783,665,face2487.png,202,45,422,338
test_00004006.jpg,26,150,402,781,face2488.png,48,80,271,393
test_00004006.jpg,274,111,785,796,face2489.png,148,60,395,425
test_00004006.jpg,274,111,785,796,face2490.png,0,130,74,405
test_00004007.jpg,112,121,651,584,face2491.png,320,102,476,364
test_00004007.jpg,112,121,651,584,face2492.png,3,14,123,240
test_00004007.jpg,0,57,251,577,face2493.png,57,75,226,310
test_00004014.jpg,0,112,487,784,face2494.png,213,61,410,385
test_00004014.jpg,363,98,784,787,face2495.png,95,68,338,441
test_00004014.jpg,363,98,784,787,face2496.png,1,118,38,308
